sampleName	isolationSource	collectionDate	geoLocName	latitude	longitude	amrResGenes	predictedSir	dangerZone	sampleAnalysisType	temperature	ph	tds	dissolvedO2	ec	isolateId	organism	collectedBy	sequenceName	coverage
APR-006	River Water	2025-05-05	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	18.29	7.31	368	7.45	570	ISO-2026-70-4	Klebsiella pneumoniae	Automated Script	Contig_70	96.5
APR-002	River Water	2025-05-12	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	18.01	6.14	545	7.34	845	ISO-2026-71-0	E. coli	Automated Script	Contig_71	96.7
APR-003	River Water	2025-05-12	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	18.81	7.06	423	7.45	655	ISO-2026-71-1	Pseudomonas aeruginosa	Automated Script	Contig_71	85.4
APR-004	River Water	2025-05-12	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.49	6.18	596	7.28	924	ISO-2026-71-2	Enterococcus faecalis	Automated Script	Contig_71	99.0
APR-005	River Water	2025-05-12	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	17.97	6.75	447	7.85	693	ISO-2026-71-3	E. coli	Automated Script	Contig_71	90.4
APR-006	River Water	2025-05-12	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	18.88	7.16	564	6.96	874	ISO-2026-71-4	E. coli	Automated Script	Contig_71	99.3
APR-002	River Water	2025-05-19	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	16.92	6.28	893	7.82	1384	ISO-2026-72-0	Klebsiella pneumoniae	Automated Script	Contig_72	97.1
APR-003	River Water	2025-05-19	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	16.57	7.02	1029	7.88	1595	ISO-2026-72-1	Pseudomonas aeruginosa	Automated Script	Contig_72	92.5
APR-004	River Water	2025-05-19	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.30	6.11	562	7.34	870	ISO-2026-72-2	E. coli	Automated Script	Contig_72	85.5
APR-005	River Water	2025-05-19	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	16.80	6.44	461	7.74	715	ISO-2026-72-3	E. coli	Automated Script	Contig_72	88.1
APR-006	River Water	2025-05-19	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	17.39	7.16	800	7.97	1240	ISO-2026-72-4	Pseudomonas aeruginosa	Automated Script	Contig_72	94.0
APR-002	River Water	2025-05-26	Groenkloof - Apies River	-25.78	28.1957	ampC_intrinsic	Susceptible	green	16S rRNA	16.87	6.14	518	8.26	802	ISO-2026-73-0	Klebsiella pneumoniae	Automated Script	Contig_73	99.6
APR-003	River Water	2025-05-26	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.43	7.10	428	7.59	664	ISO-2026-73-1	Pseudomonas aeruginosa	Automated Script	Contig_73	98.6
APR-004	River Water	2025-05-26	Pretoria Zoo - Apies River	-25.735	28.188	qnrS1, strA	Intermediate	yellow	16S rRNA	17.02	6.27	576	7.95	893	ISO-2026-73-2	Pseudomonas aeruginosa	Automated Script	Contig_73	89.1
APR-005	River Water	2025-05-26	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	17.94	6.57	440	7.05	683	ISO-2026-73-3	Pseudomonas aeruginosa	Automated Script	Contig_73	92.9
APR-006	River Water	2025-05-26	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	16.33	7.16	375	7.47	581	ISO-2026-73-4	E. coli	Automated Script	Contig_73	95.9
APR-002	River Water	2025-06-02	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.27	6.03	556	7.20	862	ISO-2026-74-0	Klebsiella pneumoniae	Automated Script	Contig_74	88.6
APR-003	River Water	2025-06-02	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.92	7.12	406	8.02	629	ISO-2026-74-1	Enterococcus faecalis	Automated Script	Contig_74	96.0
APR-004	River Water	2025-06-02	Pretoria Zoo - Apies River	-25.735	28.188	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	15.94	6.18	576	7.74	893	ISO-2026-74-2	Enterococcus faecalis	Automated Script	Contig_74	97.2
APR-005	River Water	2025-06-02	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.75	6.47	466	8.12	723	ISO-2026-74-3	Pseudomonas aeruginosa	Automated Script	Contig_74	89.4
APR-006	River Water	2025-06-02	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	17.40	7.19	349	7.95	541	ISO-2026-74-4	E. coli	Automated Script	Contig_74	99.9
APR-002	River Water	2025-06-09	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.25	6.25	548	7.91	849	ISO-2026-75-0	Enterococcus faecalis	Automated Script	Contig_75	91.8
APR-003	River Water	2025-06-09	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	15.61	6.98	416	7.76	645	ISO-2026-75-1	Enterococcus faecalis	Automated Script	Contig_75	98.3
APR-004	River Water	2025-06-09	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.01	6.11	567	7.58	879	ISO-2026-75-2	Pseudomonas aeruginosa	Automated Script	Contig_75	96.7
APR-005	River Water	2025-06-09	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	15.67	6.59	449	7.68	696	ISO-2026-75-3	Enterococcus faecalis	Automated Script	Contig_75	98.1
APR-006	River Water	2025-06-09	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	17.05	7.27	374	7.88	580	ISO-2026-75-4	Enterococcus faecalis	Automated Script	Contig_75	94.7
APR-002	River Water	2025-06-16	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.67	5.96	515	8.47	798	ISO-2026-76-0	Pseudomonas aeruginosa	Automated Script	Contig_76	87.7
APR-003	River Water	2025-06-16	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	16.97	7.07	434	7.97	673	ISO-2026-76-1	E. coli	Automated Script	Contig_76	96.7
APR-004	River Water	2025-06-16	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.41	6.29	570	8.01	884	ISO-2026-76-2	E. coli	Automated Script	Contig_76	86.5
APR-005	River Water	2025-06-16	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.29	6.55	434	7.58	673	ISO-2026-76-3	Pseudomonas aeruginosa	Automated Script	Contig_76	89.3
APR-006	River Water	2025-06-16	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	16.11	7.38	744	8.14	1153	ISO-2026-76-4	E. coli	Automated Script	Contig_76	89.2
APR-002	River Water	2025-06-23	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	15.65	5.96	531	8.39	822	ISO-2026-77-0	Klebsiella pneumoniae	Automated Script	Contig_77	93.1
APR-003	River Water	2025-06-23	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	15.17	6.89	421	7.94	653	ISO-2026-77-1	Enterococcus faecalis	Automated Script	Contig_77	85.5
APR-004	River Water	2025-06-23	Pretoria Zoo - Apies River	-25.735	28.188	acrB, tolC	Susceptible	green	16S rRNA	16.20	6.24	571	8.33	885	ISO-2026-77-2	Pseudomonas aeruginosa	Automated Script	Contig_77	87.3
APR-005	River Water	2025-06-23	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	15.37	6.77	456	8.18	707	ISO-2026-77-3	E. coli	Automated Script	Contig_77	98.1
APR-006	River Water	2025-06-23	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	16.97	7.22	373	7.42	578	ISO-2026-77-4	E. coli	Automated Script	Contig_77	96.3
APR-002	River Water	2025-06-30	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.64	6.20	554	8.43	859	ISO-2026-78-0	Klebsiella pneumoniae	Automated Script	Contig_78	89.9
APR-003	River Water	2025-06-30	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	16.14	6.82	410	8.03	636	ISO-2026-78-1	Pseudomonas aeruginosa	Automated Script	Contig_78	93.4
APR-004	River Water	2025-06-30	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.52	6.01	590	7.80	914	ISO-2026-78-2	Pseudomonas aeruginosa	Automated Script	Contig_78	87.9
APR-005	River Water	2025-06-30	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.07	6.59	878	7.82	1362	ISO-2026-78-3	Klebsiella pneumoniae	Automated Script	Contig_78	91.5
APR-006	River Water	2025-06-30	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	15.64	7.27	374	8.22	579	ISO-2026-78-4	Enterococcus faecalis	Automated Script	Contig_78	99.5
APR-002	River Water	2025-07-07	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	16.23	5.96	552	7.78	856	ISO-2026-79-0	Klebsiella pneumoniae	Automated Script	Contig_79	90.1
APR-003	River Water	2025-07-07	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	15.70	7.06	411	7.95	636	ISO-2026-79-1	E. coli	Automated Script	Contig_79	85.2
APR-004	River Water	2025-07-07	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.13	6.11	575	8.06	891	ISO-2026-79-2	Enterococcus faecalis	Automated Script	Contig_79	88.4
APR-005	River Water	2025-07-07	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	15.99	6.48	454	7.81	703	ISO-2026-79-3	Enterococcus faecalis	Automated Script	Contig_79	89.6
APR-006	River Water	2025-07-07	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.14	7.23	352	8.38	546	ISO-2026-79-4	Enterococcus faecalis	Automated Script	Contig_79	95.6
APR-002	River Water	2025-07-14	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	16.02	5.97	557	8.35	864	ISO-2026-80-0	Pseudomonas aeruginosa	Automated Script	Contig_80	90.8
APR-003	River Water	2025-07-14	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	15.49	7.05	429	8.21	666	ISO-2026-80-1	Enterococcus faecalis	Automated Script	Contig_80	94.9
APR-004	River Water	2025-07-14	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.38	6.16	564	7.95	875	ISO-2026-80-2	Enterococcus faecalis	Automated Script	Contig_80	93.3
APR-005	River Water	2025-07-14	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.23	6.58	450	7.73	698	ISO-2026-80-3	E. coli	Automated Script	Contig_80	94.3
APR-006	River Water	2025-07-14	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	16.54	7.18	358	7.91	555	ISO-2026-80-4	Klebsiella pneumoniae	Automated Script	Contig_80	90.6
APR-002	River Water	2025-07-21	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.88	6.30	516	7.67	800	ISO-2026-81-0	Pseudomonas aeruginosa	Automated Script	Contig_81	99.2
APR-003	River Water	2025-07-21	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.36	6.82	413	7.69	640	ISO-2026-81-1	Klebsiella pneumoniae	Automated Script	Contig_81	89.6
APR-004	River Water	2025-07-21	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	17.39	6.15	584	7.22	905	ISO-2026-81-2	Klebsiella pneumoniae	Automated Script	Contig_81	88.4
APR-005	River Water	2025-07-21	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	16.18	6.70	445	7.52	689	ISO-2026-81-3	Enterococcus faecalis	Automated Script	Contig_81	86.3
APR-006	River Water	2025-07-21	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.72	7.04	354	7.78	548	ISO-2026-81-4	Enterococcus faecalis	Automated Script	Contig_81	93.3
APR-002	River Water	2025-07-28	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	16.62	6.21	556	7.46	861	ISO-2026-82-0	E. coli	Automated Script	Contig_82	93.6
APR-003	River Water	2025-07-28	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	17.60	7.17	420	7.31	651	ISO-2026-82-1	Pseudomonas aeruginosa	Automated Script	Contig_82	96.9
APR-004	River Water	2025-07-28	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.09	6.14	555	7.91	860	ISO-2026-82-2	Enterococcus faecalis	Automated Script	Contig_82	88.1
APR-005	River Water	2025-07-28	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.96	6.78	460	7.68	713	ISO-2026-82-3	Pseudomonas aeruginosa	Automated Script	Contig_82	98.5
APR-006	River Water	2025-07-28	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.55	7.07	365	7.58	567	ISO-2026-82-4	Klebsiella pneumoniae	Automated Script	Contig_82	96.4
APR-002	River Water	2025-08-04	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.16	6.00	537	8.04	833	ISO-2026-83-0	Pseudomonas aeruginosa	Automated Script	Contig_83	89.4
APR-003	River Water	2025-08-04	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	16.64	7.17	439	7.37	681	ISO-2026-83-1	Pseudomonas aeruginosa	Automated Script	Contig_83	89.9
APR-004	River Water	2025-08-04	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.75	6.28	562	8.05	871	ISO-2026-83-2	Pseudomonas aeruginosa	Automated Script	Contig_83	95.4
APR-005	River Water	2025-08-04	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.90	6.49	454	8.12	704	ISO-2026-83-3	Enterococcus faecalis	Automated Script	Contig_83	98.2
APR-006	River Water	2025-08-04	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	16.55	7.12	358	8.09	556	ISO-2026-83-4	Enterococcus faecalis	Automated Script	Contig_83	99.9
APR-002	River Water	2025-08-11	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	18.28	5.97	553	7.79	857	ISO-2026-84-0	E. coli	Automated Script	Contig_84	85.1
APR-003	River Water	2025-08-11	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	18.10	6.81	812	7.53	1258	ISO-2026-84-1	E. coli	Automated Script	Contig_84	89.7
APR-004	River Water	2025-08-11	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.22	6.28	594	7.53	921	ISO-2026-84-2	Pseudomonas aeruginosa	Automated Script	Contig_84	92.1
APR-005	River Water	2025-08-11	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	16.60	6.64	462	7.36	715	ISO-2026-84-3	E. coli	Automated Script	Contig_84	94.9
APR-006	River Water	2025-08-11	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	18.29	7.03	361	7.44	559	ISO-2026-84-4	Enterococcus faecalis	Automated Script	Contig_84	85.7
APR-002	River Water	2025-08-18	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	18.48	6.11	509	7.14	790	ISO-2026-85-0	Enterococcus faecalis	Automated Script	Contig_85	99.3
APR-003	River Water	2025-08-18	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	18.94	6.99	432	7.38	670	ISO-2026-85-1	Klebsiella pneumoniae	Automated Script	Contig_85	93.6
APR-004	River Water	2025-08-18	Pretoria Zoo - Apies River	-25.735	28.188	ampC_intrinsic	Susceptible	green	16S rRNA	18.47	6.30	881	6.92	1366	ISO-2026-85-2	Pseudomonas aeruginosa	Automated Script	Contig_85	87.4
APR-005	River Water	2025-08-18	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.17	6.60	903	7.16	1400	ISO-2026-85-3	Pseudomonas aeruginosa	Automated Script	Contig_85	89.7
APR-006	River Water	2025-08-18	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	18.97	7.20	369	7.56	571	ISO-2026-85-4	Enterococcus faecalis	Automated Script	Contig_85	99.8
APR-002	River Water	2025-08-25	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.92	6.07	547	7.00	848	ISO-2026-86-0	Enterococcus faecalis	Automated Script	Contig_86	85.4
APR-003	River Water	2025-08-25	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	18.97	6.91	410	7.22	636	ISO-2026-86-1	Klebsiella pneumoniae	Automated Script	Contig_86	93.2
APR-004	River Water	2025-08-25	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	18.44	6.14	858	7.04	1330	ISO-2026-86-2	Klebsiella pneumoniae	Automated Script	Contig_86	92.7
APR-005	River Water	2025-08-25	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	17.93	6.60	463	7.24	717	ISO-2026-86-3	Enterococcus faecalis	Automated Script	Contig_86	92.3
APR-006	River Water	2025-08-25	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.80	7.13	351	7.42	545	ISO-2026-86-4	Pseudomonas aeruginosa	Automated Script	Contig_86	92.6
APR-002	River Water	2025-09-01	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.61	6.09	529	7.82	820	ISO-2026-87-0	Klebsiella pneumoniae	Automated Script	Contig_87	99.2
APR-003	River Water	2025-09-01	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	19.38	7.06	402	7.32	624	ISO-2026-87-1	E. coli	Automated Script	Contig_87	85.3
APR-004	River Water	2025-09-01	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.62	6.03	562	6.74	871	ISO-2026-87-2	Enterococcus faecalis	Automated Script	Contig_87	86.2
APR-005	River Water	2025-09-01	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	18.95	6.78	440	7.17	682	ISO-2026-87-3	Klebsiella pneumoniae	Automated Script	Contig_87	87.1
APR-006	River Water	2025-09-01	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	18.97	7.22	357	7.15	553	ISO-2026-87-4	Pseudomonas aeruginosa	Automated Script	Contig_87	94.2
APR-002	River Water	2025-09-08	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	19.33	6.23	556	7.15	862	ISO-2026-88-0	Klebsiella pneumoniae	Automated Script	Contig_88	88.7
APR-003	River Water	2025-09-08	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.59	7.14	419	6.70	649	ISO-2026-88-1	Klebsiella pneumoniae	Automated Script	Contig_88	86.1
APR-004	River Water	2025-09-08	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	18.95	6.16	1014	6.83	1572	ISO-2026-88-2	Klebsiella pneumoniae	Automated Script	Contig_88	99.1
APR-005	River Water	2025-09-08	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	20.38	6.53	434	6.99	673	ISO-2026-88-3	E. coli	Automated Script	Contig_88	96.7
APR-006	River Water	2025-09-08	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.60	7.00	365	6.47	567	ISO-2026-88-4	Klebsiella pneumoniae	Automated Script	Contig_88	93.7
APR-002	River Water	2025-09-15	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.78	6.11	515	7.24	799	ISO-2026-89-0	Klebsiella pneumoniae	Automated Script	Contig_89	95.9
APR-003	River Water	2025-09-15	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	20.28	6.84	410	6.56	636	ISO-2026-89-1	E. coli	Automated Script	Contig_89	86.8
APR-004	River Water	2025-09-15	Pretoria Zoo - Apies River	-25.735	28.188	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	20.83	6.05	552	6.58	855	ISO-2026-89-2	Enterococcus faecalis	Automated Script	Contig_89	98.6
APR-005	River Water	2025-09-15	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.73	6.72	466	7.30	722	ISO-2026-89-3	Pseudomonas aeruginosa	Automated Script	Contig_89	93.7
APR-006	River Water	2025-09-15	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.10	7.29	353	6.79	547	ISO-2026-89-4	Klebsiella pneumoniae	Automated Script	Contig_89	91.1
APR-002	River Water	2025-09-22	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	21.71	6.18	555	6.69	861	ISO-2026-90-0	Klebsiella pneumoniae	Automated Script	Contig_90	98.8
APR-003	River Water	2025-09-22	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	20.88	7.20	421	6.42	652	ISO-2026-90-1	Enterococcus faecalis	Automated Script	Contig_90	96.1
APR-004	River Water	2025-09-22	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	21.62	6.10	576	6.10	892	ISO-2026-90-2	Enterococcus faecalis	Automated Script	Contig_90	94.3
APR-005	River Water	2025-09-22	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	21.25	6.52	437	6.54	677	ISO-2026-90-3	E. coli	Automated Script	Contig_90	88.6
APR-006	River Water	2025-09-22	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	21.40	7.13	378	6.18	586	ISO-2026-90-4	Klebsiella pneumoniae	Automated Script	Contig_90	85.0
APR-002	River Water	2025-09-29	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.28	6.18	529	6.79	820	ISO-2026-91-0	E. coli	Automated Script	Contig_91	97.4
APR-003	River Water	2025-09-29	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	22.45	6.97	406	6.46	630	ISO-2026-91-1	Klebsiella pneumoniae	Automated Script	Contig_91	97.3
APR-004	River Water	2025-09-29	Pretoria Zoo - Apies River	-25.735	28.188	qnrS1, strA	Intermediate	yellow	16S rRNA	21.78	6.29	1264	6.10	1960	ISO-2026-91-2	E. coli	Automated Script	Contig_91	86.7
APR-005	River Water	2025-09-29	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.61	6.42	459	6.26	712	ISO-2026-91-3	Enterococcus faecalis	Automated Script	Contig_91	98.1
APR-006	River Water	2025-09-29	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.17	7.12	345	6.13	535	ISO-2026-91-4	Enterococcus faecalis	Automated Script	Contig_91	85.1
APR-002	River Water	2025-10-06	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.96	6.23	540	6.55	837	ISO-2026-92-0	E. coli	Automated Script	Contig_92	93.3
APR-003	River Water	2025-10-06	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	22.82	7.01	423	6.77	656	ISO-2026-92-1	Klebsiella pneumoniae	Automated Script	Contig_92	99.9
APR-004	River Water	2025-10-06	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	23.23	6.31	564	5.87	875	ISO-2026-92-2	Pseudomonas aeruginosa	Automated Script	Contig_92	93.6
APR-005	River Water	2025-10-06	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	22.52	6.79	456	6.35	707	ISO-2026-92-3	Enterococcus faecalis	Automated Script	Contig_92	95.2
APR-006	River Water	2025-10-06	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	22.28	7.36	376	5.95	583	ISO-2026-92-4	Enterococcus faecalis	Automated Script	Contig_92	97.3
APR-002	River Water	2025-10-13	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	23.44	6.10	547	5.81	848	ISO-2026-93-0	Enterococcus faecalis	Automated Script	Contig_93	91.6
APR-003	River Water	2025-10-13	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	23.84	6.83	407	5.60	631	ISO-2026-93-1	E. coli	Automated Script	Contig_93	88.4
APR-004	River Water	2025-10-13	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	22.60	6.30	1315	6.36	2038	ISO-2026-93-2	E. coli	Automated Script	Contig_93	99.7
APR-005	River Water	2025-10-13	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	24.19	6.59	460	5.87	713	ISO-2026-93-3	E. coli	Automated Script	Contig_93	98.5
APR-006	River Water	2025-10-13	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	23.05	7.35	348	5.75	539	ISO-2026-93-4	Enterococcus faecalis	Automated Script	Contig_93	99.6
APR-002	River Water	2025-10-20	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	24.81	5.95	546	5.90	846	ISO-2026-94-0	Klebsiella pneumoniae	Automated Script	Contig_94	91.8
APR-003	River Water	2025-10-20	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	24.06	7.05	433	6.24	670	ISO-2026-94-1	Pseudomonas aeruginosa	Automated Script	Contig_94	95.0
APR-004	River Water	2025-10-20	Pretoria Zoo - Apies River	-25.735	28.188	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	23.43	6.36	572	6.01	887	ISO-2026-94-2	E. coli	Automated Script	Contig_94	99.5
